Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
55.165,1.52531604,-0.97697255,92.71992889,0.58154705,0.95330919,-0.86202786,24.11332904,1.25298598,-7.74129581,-22.62371241,6.53667122,-3.01593194,0,-7.16300877,-4.43185077,-4.29288588,-38.34481953,-4.8190657,5.43606099,0,0,0,0
55.17,1.66860883,-0.98863737,92.75063062,0.58216042,0.95393075,-0.86261728,23.79294551,1.47240603,-7.68247875,-22.86162721,6.97147064,-3.06508255,0,-6.43436066,-4.7373595,-4.38678886,-39.87428637,-6.27571846,4.88291102,0,0,0,0
55.175,1.79717521,-1.02349929,92.80130678,0.58272813,0.95455317,-0.86312828,23.46703135,1.66685718,-7.65245652,-23.04264327,7.43647097,-3.08174458,0,-5.63329025,-5.01654054,-4.42709912,-41.43090247,-7.68454677,4.24074292,0,0,0,0
55.18,1.92257225,-1.05870268,92.86187725,0.58325506,0.95519341,-0.86358162,23.12002774,1.84699108,-7.6710679,-23.18244353,7.91050847,-3.05820715,0,-4.79494794,-5.28438813,-4.44280616,-42.99884582,-9.04067957,3.51704463,0,0,0,0
55.185,2.04213482,-1.09715834,92.93232624,0.58374218,0.95584279,-0.86397704,22.75367516,2.01196334,-7.72834797,-23.2781636,8.39793188,-2.99734954,0,-3.9181907,-5.53518006,-4.43171839,-44.57201322,-10.3243788,2.71692066,0,0,0,0
55.19,2.15486253,-1.13943367,93.0100583,0.58418508,0.95650104,-0.86430787,22.3716954,2.16112632,-7.81952781,-23.33320049,8.88629796,-2.90104513,0,-3.00661535,-5.76588536,-4.39991288,-46.14052113,-11.52046832,1.84131359,0,0,0,0
55.195,2.26573304,-1.18033156,93.09388427,0.58459143,0.95717249,-0.86458494,21.96709393,2.30278111,-7.93690813,-23.34451419,9.36822272,-2.7816775,0,-2.07156711,-5.98080851,-4.34992113,-47.69428165,-12.60308283,0.89644554,0,0,0,0
55.2,2.36855446,-1.22113046,93.17426734,0.58496371,0.95785001,-0.86480649,21.54633664,2.43227307,-8.07271594,-23.32029573,9.84372046,-2.63289307,0,-1.1184926,-6.17344953,-4.29786747,-49.22181073,-13.5678814,-0.10208553,0,0,0,0
55.205,2.46664436,-1.25898338,93.25286874,0.58529743,0.95853802,-0.86498518,21.10634531,2.55440042,-8.22102603,-23.26132609,10.30915009,-2.46282597,0,-0.15502104,-6.34546137,-4.24212227,-50.71580978,-14.38851273,-1.15023167,0,0,0,0
55.21,2.56132424,-1.28873315,93.32770569,0.58561172,0.95924994,-0.86512186,20.63769451,2.67553486,-8.36961741,-23.15900197,10.75082168,-2.28564746,0,0.80790971,-6.49911908,-4.18417627,-52.16486633,-15.04749498,-2.23326184,0,0,0,0
55.215,2.64243791,-1.32135011,93.38177014,0.5858982,0.95993619,-0.86519975,20.1813329,2.77794954,-8.53410555,-23.06802239,11.19447429,-2.06985234,0,1.77759804,-6.62443231,-4.15181946,-53.56938954,-15.53212881,-3.34948272,0,0,0,0
55.22,2.71987106,-1.34135032,93.43381702,0.58615531,0.96066248,-0.86526639,19.6798463,2.88411316,-8.67846717,-22.91425296,11.61355547,-1.86921578,0,2.73068566,-6.72938452,-4.11386571,-54.90947173,-15.83324761,-4.46467337,0,0,0,0
55.225,2.78861867,-1.35487216,93.47093986,0.58640189,0.96139623,-0.8652898,19.16778613,2.98578158,-8.80862837,-22.7471433,12.01063784,-1.66482873,0,3.67413954,-6.80948432,-4.08466045,-56.18805485,-15.95137817,-5.57632862,0,0,0,0
55.23,2.85977393,-1.35158861,93.50060235,0.5866441,0.96217082,-0.86530875,18.61016217,3.10220634,-8.90587417,-22.5223968,12.36694072,-1.48386119,0,4.59174678,-6.87959188,-4.05586114,-57.39397209,-15.89158512,-6.65419576,0,0,0,0
55.235,2.90773353,-1.35460518,93.5074987,0.58686535,0.96292615,-0.86528214,18.06622819,3.19509624,-8.99366407,-22.30666012,12.72207738,-1.29938649,0,5.50597001,-6.91181895,-4.05308988,-58.52813659,-15.65164699,-7.70644383,0,0,0,0
55.24,2.92654082,-1.36602956,93.48930271,0.5870658,0.96365935,-0.86520691,17.54278205,3.25384654,-9.08330539,-22.11032773,13.08318149,-1.08435748,0,6.41718278,-6.8983713,-4.07420769,-59.58714858,-15.24364565,-8.71756856,0,0,0,0
55.245,2.94803096,-1.35810659,93.46620428,0.58726418,0.96443543,-0.86512637,16.97451657,3.32659549,-9.14225061,-21.86245574,13.39793005,-0.89658838,0,7.29676882,-6.87844061,-4.09206684,-60.56330477,-14.69839247,-9.65244929,0,0,0,0
55.25,2.97348342,-1.33461553,93.4335921,0.58746761,0.9652376,-0.86504813,16.37126413,3.41416229,-9.17356013,-21.57523615,13.67879358,-0.74261054,0,8.14781935,-6.85896195,-4.11663888,-61.45913299,-14.02921539,-10.49479975,0,0,0,0
55.255,2.96723091,-1.33079587,93.37995852,0.5876507,0.96600703,-0.86491374,15.80014555,3.46578926,-9.19156429,-21.30548233,13.95964459,-0.57763439,0,9.00730042,-6.78920004,-4.15326502,-62.27273818,-13.25728376,-11.27512657,0,0,0,0
55.26,2.95405397,-1.31916491,93.31399178,0.58782382,0.96678019,-0.86476385,15.21526438,3.51305319,-9.19670836,-21.0219782,14.22397442,-0.41605498,0,9.84488802,-6.70677368,-4.19829423,-63.00336785,-12.39815267,-11.9507778,0,0,0,0
55.265,2.9300289,-1.3092529,93.23691279,0.58798798,0.9675452,-0.86458663,14.63026051,3.54941697,-9.19357693,-20.73079955,14.4714787,-0.25553354,0,10.67235378,-6.60532995,-4.2475883,-63.6509363,-11.47999067,-12.53351614,0,0,0,0
55.27,2.89743775,-1.30224555,93.1497867,0.58813437,0.96829968,-0.86438508,14.0463974,3.57517563,-9.18772902,-20.43187733,14.70341806,-0.09195391,0,11.49056142,-6.48850799,-4.30079007,-64.21518101,-10.51919941,-13.02039293,0,0,0,0
55.275,2.84812825,-1.28071504,93.04096762,0.58827457,0.96905988,-0.86416218,13.44918628,3.58765713,-9.15467846,-20.13365348,14.9231601,0.04176765,0,12.272549,-6.35107704,-4.37273513,-64.68853256,-9.53443884,-13.43129651,0,0,0,0
55.28,2.81628484,-1.28876271,92.95282331,0.58839595,0.96976932,-0.86391002,12.87430003,3.60819983,-9.16572993,-19.81086269,15.11778861,0.2272667,0,13.09086021,-6.22399216,-4.40783937,-65.0958695,-8.54450655,-13.70719897,0,0,0,0
55.285,2.76846773,-1.28406874,92.84519527,0.58850779,0.97047482,-0.86363716,12.29172743,3.61158696,-9.16770017,-19.49673836,15.30546359,0.40501661,0,13.87403231,-6.07893078,-4.46112062,-65.41354852,-7.55538491,-13.91926919,0,0,0,0
55.29,2.72214431,-1.27857182,92.73716637,0.58860005,0.97116024,-0.86334454,11.70661027,3.6146595,-9.17210463,-19.17505427,15.47871224,0.57741718,0,14.64456839,-5.93054716,-4.50594264,-65.65123988,-6.58187117,-14.0576814,0,0,0,0
55.295,2.67782778,-1.27318547,92.62844091,0.58868329,0.97182225,-0.86302677,11.12179095,3.61787549,-9.18295991,-18.84842735,15.63769498,0.74851185,0,15.40295052,-5.78128578,-4.54289972,-65.80984578,-5.62758952,-14.12633543,0,0,0,0
55.3,2.63759229,-1.26724393,92.51952519,0.58874904,0.97245724,-0.86269274,10.53653443,3.62198436,-9.20562872,-18.51833271,15.78191223,0.92117915,0,16.147013,-5.63434932,-4.57329076,-65.89013538,-4.69878665,-14.13184449,0,0,0,0
55.305,2.60304323,-1.25835248,92.40936744,0.58880286,0.97306613,-0.86233886,9.94981573,3.62888361,-9.24142627,-18.18693991,15.910665,1.10023549,0,16.87321502,-5.49128368,-4.59580189,-65.89259613,-3.79445111,-14.0834674,0,0,0,0
55.31,2.57411475,-1.24734953,92.3004059,0.58884465,0.97364675,-0.86196524,9.36194524,3.63967334,-9.28546032,-17.85313044,16.02852909,1.27932803,0,17.58207068,-5.35070343,-4.60683502,-65.81722963,-2.92163899,-13.99662862,0,0,0,0
55.315,2.5520384,-1.23279776,92.19195111,0.58887544,0.97419769,-0.86157657,8.77193823,3.65591249,-9.33725943,-17.51900718,16.13338064,1.45756664,0,18.27060274,-5.21509765,-4.60815743,-65.66462195,-2.07981546,-13.87989301,0,0,0,0
55.32,2.5373923,-1.21330705,92.08124213,0.58890195,0.97472092,-0.86117438,8.17876529,3.67803613,-9.39919053,-17.18441421,16.22585957,1.63781855,0,18.93475335,-5.08701399,-4.60215816,-65.43299816,-1.26824176,-13.73991024,0,0,0,0
55.325,2.53069833,-1.18929165,91.97217937,0.58892022,0.97521192,-0.86076092,7.58268518,3.70748399,-9.46697036,-16.85093038,16.3084379,1.81395882,0,19.5757027,-4.96556423,-4.58508442,-65.12460418,-0.48959949,-13.58820771,0,0,0,0
55.33,2.53107189,-1.15851356,91.8605853,0.58893818,0.97567513,-0.86033979,6.98127336,3.74359425,-9.53854929,-16.51827332,16.37970515,1.99240274,0,20.18786631,-4.85279976,-4.56269608,-64.7373457,0.2556042,-13.42960119,0,0,0,0
55.335,2.53870127,-1.12330122,91.7490496,0.58895293,0.97610619,-0.85991051,6.37732934,3.78644994,-9.6126856,-16.18762957,16.44286859,2.16701685,0,20.7737355,-4.74860143,-4.53307832,-64.27173344,0.96431287,-13.2739108,0,0,0,0
55.34,2.55299642,-1.08283705,91.63624478,0.5889677,0.97650591,-0.85947485,5.77002205,3.83581546,-9.68715872,-15.85931589,16.49781224,2.33859286,0,21.33081849,-4.65445074,-4.49978701,-63.72738893,1.6361168,-13.12469891,0,0,0,0
55.345,2.57283129,-1.03542767,91.5215437,0.5889829,0.97687618,-0.85903657,5.15741169,3.89026991,-9.7609863,-15.53372022,16.54589153,2.51003431,0,21.85553394,-4.5710474,-4.4663869,-63.10368163,2.2694023,-12.98370245,0,0,0,0
55.35,2.5976363,-0.985332,91.40691566,0.58900256,0.9772127,-0.85859471,4.54436991,3.94954898,-9.83316212,-15.21157938,16.58825803,2.67633897,0,22.35183003,-4.4981929,-4.4312893,-62.40002647,2.86120257,-12.85788314,0,0,0,0
55.355,2.62849518,-0.93368212,91.29151426,0.58901938,0.97750958,-0.85815101,3.9346267,4.01325459,-9.91152083,-14.89734502,16.61642637,2.82750206,0,22.82039392,-4.43729307,-4.39850268,-61.61896237,3.42229203,-12.75287864,0,0,0,0
55.36,2.65878996,-0.87036816,91.17776994,0.58903901,0.97778658,-0.85772091,3.30706357,4.07760558,-9.96737798,-14.57587417,16.66125892,2.99783623,0,23.24817596,-4.38586587,-4.37036585,-60.75677599,3.91713879,-12.64161773,0,0,0,0
55.365,2.69516041,-0.8106692,91.06622689,0.58904908,0.97801791,-0.8572878,2.68896788,4.14554293,-10.03048611,-14.26373384,16.69275836,3.15246133,0,23.65315672,-4.34528954,-4.34149079,-59.81808222,4.37754954,-12.55249013,0,0,0,0
55.37,2.73293831,-0.74665943,90.95496525,0.58906413,0.97821471,-0.85686207,2.06821112,4.21400043,-10.08957824,-13.95645546,16.7223534,3.30099745,0,24.02433085,-4.3155382,-4.31853619,-58.80173382,4.79670987,-12.46871822,0,0,0,0
55.375,2.7721198,-0.67842903,90.84561985,0.58907442,0.97837501,-0.85644769,1.44478776,4.28204733,-10.14550241,-13.65449216,16.75112837,3.44505913,0,24.36121068,-4.29554118,-4.30057371,-57.70902835,5.17647346,-12.38635398,0,0,0,0
55.38,2.81389041,-0.61910528,90.73815293,0.58907928,0.97849084,-0.85603571,0.83596635,4.34952846,-10.20874527,-13.36111244,16.75150734,3.57117062,0,24.67794942,-4.2861587,-4.28824428,-56.54030948,5.51972326,-12.30764434,0,0,0,0
55.385,2.85758915,-0.54118099,90.63782774,0.58907983,0.97857462,-0.85564976,0.20216296,4.42017613,-10.24811452,-13.06494351,16.7974345,3.71057667,0,24.94620289,-4.28494053,-4.27260561,-55.30223286,5.81774043,-12.20486752,0,0,0,0
55.39,2.90351769,-0.4669899,90.53975842,0.58907155,0.97861591,-0.85527337,-0.4223752,4.48848125,-10.30012248,-12.7794826,16.81817146,3.83794819,0,25.18760713,-4.29445473,-4.26317116,-53.99230038,6.08736672,-12.09174967,0,0,0,0
55.395,2.94742925,-0.40779823,90.44257621,0.58905587,0.97861014,-0.8549031,-1.02491403,4.55042929,-10.36315681,-12.50420569,16.80623728,3.94706603,0,25.41325684,-4.31191986,-4.26753022,-52.61034499,6.31921054,-11.95958757,0,0,0,0
55.4,3.00034905,-0.31631688,90.35343458,0.58903186,0.97857803,-0.85457222,-1.66787898,4.62270732,-10.39848301,-12.22761453,16.84119804,4.07559465,0,25.57610986,-4.33917373,-4.25297585,-51.1710703,6.53683613,-11.78613051,0,0,0,0
55.405,3.05216844,-0.2393994,90.26512878,0.58899685,0.97849811,-0.85424846,-2.28808769,4.689053,-10.44519439,-11.96324578,16.84345796,4.19138112,0,25.72247852,-4.3742258,-4.25014803,-49.6657509,6.72230927,-11.58024118,0,0,0,0
55.41,3.10599597,-0.16174645,90.1797409,0.58895606,0.97837306,-0.8539476,-2.90829744,4.75548159,-10.48658378,-11.70370726,16.84574226,4.30574647,0,25.83888265,-4.41834522,-4.24961087,-48.10526302,6.88041994,-11.33070798,0,0,0,0
55.415,3.16135923,-0.0821489,90.09314551,0.58890153,0.97820948,-0.85366969,-3.5257974,4.81913344,-10.52549335,-11.45574287,16.83740336,4.41850364,0,25.92090846,-4.46950809,-4.25178068,-46.48983561,7.02730847,-11.03603316,0,0,0,0
55.42,3.2191389,-0.00422379,90.00762791,0.58883661,0.97800252,-0.85340779,-4.13732001,4.88200623,-10.55667039,-11.21797876,16.82525775,4.53334658,0,25.9753547,-4.52833508,-4.2531878,-44.8262145,7.15377858,-10.69217932,0,0,0,0
55.425,3.27761455,0.07181697,89.92089065,0.58876346,0.97775213,-0.85316738,-4.74231657,4.94214299,-10.5798097,-10.99139765,16.8097964,4.650582,0,26.00235361,-4.59332601,-4.25693898,-43.11959543,7.25966724,-10.29848725,0,0,0,0
55.43,3.33810728,0.14713226,89.8310504,0.5886776,0.97745937,-0.85294219,-5.33959209,4.99939449,-10.59506998,-10.7803149,16.79002564,4.77184898,0,26.00139928,-4.6650985,-4.26086144,-41.37598211,7.35017163,-9.85746619,0,0,0,0
55.435,3.39841871,0.22095974,89.73627504,0.58858513,0.97712641,-0.85273504,-5.92804321,5.05123818,-10.6011674,-10.58566417,16.77044173,4.89872304,0,25.97402805,-4.74242646,-4.2681683,-39.6019849,7.42175538,-9.37324683,0,0,0,0
55.44,3.45917842,0.29399784,89.63579867,0.58848898,0.97675313,-0.85254671,-6.50748121,5.09778164,-10.59936043,-10.40943114,16.749776,5.03260731,0,25.92060538,-4.82519465,-4.27689064,-37.80507784,7.48035694,-8.85253909,0,0,0,0
55.445,3.52054018,0.36754958,89.52923508,0.58839051,0.97634141,-0.85237915,-7.07875588,5.13881646,-10.59055301,-10.25320943,16.72932644,5.17475092,0,25.84168327,-4.91361812,-4.28699727,-35.99422064,7.52911484,-8.30109729,0,0,0,0
55.45,3.58031598,0.4425892,89.41541366,0.58829482,0.97589474,-0.85223262,-7.6417179,5.17174722,-10.57175397,-10.1194354,16.7153278,5.32348785,0,25.7374324,-5.00566883,-4.30065649,-34.17688081,7.56168571,-7.73049486,0,0,0,0
55.455,3.63746748,0.51930956,89.2954781,0.58820184,0.97541468,-0.85211586,-8.19797719,5.19591843,-10.54232039,-10.00678541,16.70885446,5.47669948,0,25.60931357,-5.09953856,-4.31705248,-32.36221044,7.58112481,-7.15095466,0,0,0,0
55.46,3.69378118,0.60157195,89.17302577,0.58811018,0.97490718,-0.85203227,-8.75107122,5.21353099,-10.505745,-9.91661584,16.70696319,5.63231612,0,25.45661418,-5.19585923,-4.33487351,-30.56131365,7.59213352,-6.56620501,0,0,0,0
55.465,3.74583743,0.68630374,89.04859601,0.58801517,0.97436961,-0.85199029,-9.29845492,5.22104869,-10.45856131,-9.84854036,16.71300381,5.78708774,0,25.28383925,-5.28997681,-4.35539819,-28.78297689,7.59438591,-5.99015092,0,0,0,0
55.47,3.79262567,0.77764971,88.92170081,0.58791871,0.97381173,-0.85199176,-9.84246091,5.21707395,-10.3995625,-9.80695586,16.7289011,5.93658613,0,25.08836195,-5.38142313,-4.38362755,-27.03650512,7.58539977,-5.4289359,0,0,0,0
55.475,3.83987245,0.87300758,88.80445409,0.58781203,0.97322503,-0.8520438,-10.38543272,5.21026077,-10.34297165,-9.78187588,16.7370459,6.08709617,0,24.88146341,-5.4735572,-4.41590865,-25.34082867,7.59037699,-4.85553551,0,0,0,0
55.48,3.87973228,0.96907123,88.67431567,0.58770491,0.9726236,-0.85211393,-10.90187965,5.18581065,-10.25901872,-9.81237314,16.77402956,6.21965324,0,24.65999911,-5.56134393,-4.46469449,-23.69104165,7.55499821,-4.34085178,0,0,0,0
55.485,3.91181121,1.0708888,88.56995233,0.58757021,0.97199785,-0.85227653,-11.43834128,5.15477389,-10.19622608,-9.82433888,16.77051962,6.3653757,0,24.43237131,-5.63957099,-4.53238112,-22.11964397,7.58056077,-3.75634584,0,0,0,0
55.49,3.94187553,1.1723452,88.45537389,0.58742936,0.97135575,-0.85244865,-11.94313277,5.11095402,-10.11005191,-9.89907778,16.794429,6.49986896,0,24.19987198,-5.71849984,-4.62525129,-20.61921259,7.57057113,-3.21038836,0,0,0,0
55.495,3.95220867,1.26149755,88.32258034,0.58725875,0.97068815,-0.85264837,-12.40638658,5.03219924,-9.98037227,-10.03144,16.85118141,6.62326663,0,23.96780591,-5.77404792,-4.72746591,-19.19086353,7.56778989,-2.74478051,0,0,0,0
55.5,3.97213021,1.35830744,88.22412148,0.58708196,0.97002018,-0.85290632,-12.87822957,4.96676896,-9.90987091,-10.16472086,16.83913649,6.76533212,0,23.74499265,-5.84403134,-4.89245015,-17.88001633,7.5697687,-2.14200937,0,0,0,0
55.505,3.97876585,1.44492339,88.09796942,0.58687059,0.96932916,-0.8531534,-13.29119952,4.86794356,-9.78235306,-10.39032779,16.8820425,6.88464308,0,23.52070714,-5.89118163,-5.0351163,-16.65226675,7.57012576,-1.69036404,0,0,0,0
55.51,3.97669268,1.50609029,87.98288299,0.58663698,0.96861079,-0.85344936,-13.66281122,4.75216913,-9.69589641,-10.64232649,16.87877602,7.05671965,0,23.33801038,-5.94068177,-5.2862038,-15.55667192,7.58549291,-1.07844832,0,0,0,0
55.515,3.964769,1.5823099,87.87289937,0.5863556,0.96790905,-0.85376864,-14.03332041,4.62166185,-9.57289909,-10.92733372,16.88472087,7.1916962,0,23.12814041,-5.95490174,-5.45106574,-14.54855377,7.57107681,-0.64844007,0,0,0,0
55.52,3.94588811,1.63714581,87.75326402,0.58604945,0.96718617,-0.85409592,-14.34138663,4.46886141,-9.4523834,-11.28493138,16.88011861,7.33970803,0,22.94722251,-5.96627117,-5.67068167,-13.66922609,7.5611858,-0.19223916,0,0,0,0
55.525,3.91893556,1.67994339,87.63231943,0.58570756,0.96645314,-0.85443185,-14.60490869,4.29801586,-9.32183019,-11.69926222,16.86611382,7.48235057,0,22.78159465,-5.96204393,-5.88612586,-12.91155937,7.53813052,0.20896128,0,0,0,0
55.53,3.88306763,1.71191535,87.50836253,0.58532908,0.96570573,-0.854779,-14.82048141,4.10940159,-9.16776852,-12.18042432,16.85206297,7.5932484,0,22.6294107,-5.93853029,-6.0682818,-12.27886886,7.51101149,0.5092809,0,0,0,0
55.535,3.84128566,1.68714738,87.38777072,0.58491132,0.96492449,-0.85511867,-14.95046335,3.915756,-8.95977723,-12.69749825,16.77710533,7.6541366,0,22.53830171,-5.89539216,-6.17287865,-11.76150405,7.40424017,0.65708792,0,0,0,0
55.54,3.77607947,1.73115655,87.27366334,0.58446239,0.96421157,-0.8555454,-15.13077306,3.67657367,-8.85784124,-13.26633885,16.7081749,7.84588249,0,22.38014657,-5.83752435,-6.42596747,-11.38488075,7.34041747,0.99588501,0,0,0,0
55.545,3.71172571,1.70988944,87.15991,0.58397323,0.96344122,-0.85593716,-15.2047993,3.44927731,-8.63064165,-13.89151868,16.60424433,7.86519184,0,22.2934192,-5.75833759,-6.50952044,-11.12300535,7.20466972,1.03348833,0,0,0,0
55.55,3.62748934,1.70049947,87.05205116,0.58344842,0.96269541,-0.85637334,-15.26713998,3.19694645,-8.40440556,-14.56050496,16.47085874,7.88566117,0,22.19623809,-5.65337256,-6.59058294,-10.98128686,7.03877625,1.04055863,0,0,0,0
55.555,3.5270704,1.69200907,86.95137406,0.58288512,0.96196351,-0.85684225,-15.29969198,2.92490301,-8.178261,-15.28374134,16.3066997,7.89988,0,22.10206529,-5.52484823,-6.65497726,-10.95650557,6.83566516,0.99758785,0,0,0,0
55.56,3.41486374,1.64353927,86.8572208,0.58225739,0.96118474,-0.85729872,-15.22929557,2.62306456,-8.0252898,-16.11427387,16.13752485,8.02811511,0,22.04942502,-5.35949911,-6.5412848,-11.02487609,6.57347506,0.66937953,0,0,0,0
55.565,3.28368148,1.6506645,86.77010774,0.58162977,0.96050383,-0.85781662,-15.21520745,2.31876601,-7.78018782,-16.94570037,15.91462466,7.99266412,0,21.94883414,-5.18528495,-6.55968968,-11.21046283,6.25579472,0.49755214,0,0,0,0
55.57,3.13462787,1.5854238,86.70854959,0.58090378,0.95975948,-0.85833718,-15.07543119,1.99393379,-7.58892758,-17.85686256,15.61607654,7.99403632,0,21.9128393,-4.94613632,-6.26218712,-11.44445558,5.86657518,-0.11730268,0,0,0,0
55.575,2.97084428,1.55094981,86.64028549,0.58017834,0.95906878,-0.85888562,-14.93605367,1.6557228,-7.35877776,-18.82162341,15.29781311,7.9448546,0,21.86971765,-4.70659446,-6.09357211,-11.80581701,5.47829549,-0.59415307,0,0,0,0
55.58,2.78405792,1.5196309,86.59523724,0.57939558,0.95842124,-0.85946165,-14.76503308,1.29830947,-7.15276468,-19.84243321,14.91533013,7.87939104,0,21.81015614,-4.41980963,-5.81307112,-12.19580847,5.01538563,-1.18916188,0,0,0,0
55.585,2.57609906,1.49946914,86.5559682,0.57857721,0.95781932,-0.86006358,-14.5672923,0.91905445,-6.95285576,-20.92446692,14.48284533,7.79977193,0,21.74905545,-4.10480069,-5.52991744,-12.6566977,4.54780906,-1.80215922,0,0,0,0
55.59,2.36135381,1.46091725,86.51357993,0.57775821,0.95722947,-0.86065421,-14.29972977,0.53584104,-6.74094676,-22.08224044,13.99791289,7.69995933,0,21.73262204,-3.79041805,-5.29794127,-13.20476351,4.11018273,-2.36131921,0,0,0,0
55.595,2.11328811,1.44395431,86.51522388,0.57686058,0.95672499,-0.86128747,-14.0295679,0.1252784,-6.60251942,-23.27679124,13.4305268,7.58135523,0,21.67908524,-3.40761875,-4.93711127,-13.74582523,3.61380106,-3.0479609,0,0,0,0
55.6,1.85200738,1.43518316,86.51099769,0.57596335,0.95627248,-0.86192458,-13.7175554,-0.2993021,-6.45897047,-24.54566341,12.80731101,7.44757381,0,21.62800741,-3.01759909,-4.6295819,-14.33631634,3.19196139,-3.6546843,0,0,0,0
55.605,1.5744045,1.43389087,86.51603737,0.57504841,0.95588101,-0.86256903,-13.37095193,-0.7376806,-6.33417229,-25.8727965,12.11710396,7.29124037,0,21.57175272,-2.60529979,-4.31754861,-14.94965282,2.82593467,-4.24842478,0,0,0,0
55.61,1.2836398,1.44327018,86.52865833,0.57411912,0.95555401,-0.86321841,-12.99266929,-1.18753219,-6.22961438,-27.25637957,11.35756696,7.10909035,0,21.50615217,-2.17667162,-4.01630758,-15.58155331,2.53606642,-4.80566375,0,0,0,0
55.615,0.9813621,1.46811141,86.53184927,0.57320193,0.95529291,-0.86386678,-12.58487893,-1.64877402,-6.11972311,-28.69706343,10.54821045,6.89293704,0,21.43233223,-1.74653512,-3.78993656,-16.24567191,2.34458499,-5.28840022,0,0,0,0
55.62,0.67067703,1.50107335,86.59034673,0.57223557,0.9551083,-0.86454249,-12.15998045,-2.10926461,-6.102994,-30.16622898,9.63044099,6.6390376,0,21.32811074,-1.27670125,-3.44204454,-16.86966925,2.19885507,-5.8133526,0,0,0,0
55.625,0.35573638,1.54320358,86.62380731,0.57130241,0.95498253,-0.86520158,-11.69288357,-2.57596143,-6.05826191,-31.69460898,8.67038143,6.34120828,0,21.21153137,-0.82337461,-3.20537113,-17.50568827,2.17889556,-6.20865039,0,0,0,0
55.63,0.04122762,1.5928251,86.65957745,0.57038807,0.95491701,-0.8658544,-11.19416873,-3.03888293,-6.02571564,-33.26155448,7.64958644,5.99325777,0,21.07655432,-0.37455887,-2.9987824,-18.13286556,2.25707332,-6.54270448,0,0,0,0
